trial,file,corrAns,tone,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,instructions.started,key_resp_1.started,key_resp_1.keys,key_resp_1.rt,fixation.started,response.started,sound_1.started,fixation.stopped,response.stopped,FixDur,response.keys,response.corr,response.rt,sound_1.stopped,participant,session,date,expName,psychopyVersion,frameRate,
target,soundFiles/1200Hz_-3dBFS_3s_44.1kHz.wav',t,2000,20,1,81,3,,,,,306.66634549999435,307.6660622999916,307.6671298599933,308.9662499999977,309.6672885000007,2.29280394602553,t,1,1.0104551000113133,,elpida_27_10_23_ao_hugin_dots,001,2023-10-27_14h53.40.777,Oddball_task,2022.2.5,59.99998800165726,
standard,soundFiles/1000Hz_-3dBFS_3s_44.1kHz.wav',None,1000,20,2,82,1,,,,,309.6672885000007,310.66533809999237,310.66574265999515,312.61626070000057,312.66547909998917,2.9363853068825256,None,1,,,elpida_27_10_23_ao_hugin_dots,001,2023-10-27_14h53.40.777,Oddball_task,2022.2.5,59.99998800165726,
standard,soundFiles/1000Hz_-3dBFS_3s_44.1kHz.wav',None,1000,20,3,83,2,,,,,312.66547909998917,313.66548209999746,313.6664094599939,315.56511129999126,315.6657894999953,2.8852817635449357,None,1,,,elpida_27_10_23_ao_hugin_dots,001,2023-10-27_14h53.40.777,Oddball_task,2022.2.5,59.99998800165726,
standard,soundFiles/1000Hz_-3dBFS_3s_44.1kHz.wav',None,1000,21,0,84,1,,,,,315.6657894999953,316.6657986999926,316.66673495999856,318.98302610000246,318.6662163000001,3.3174636566837172,None,1,,,elpida_27_10_23_ao_hugin_dots,001,2023-10-27_14h53.40.777,Oddball_task,2022.2.5,59.99998800165726,
standard,soundFiles/1000Hz_-3dBFS_3s_44.1kHz.wav',None,1000,21,1,85,2,,,,,318.98302610000246,319.9842168000032,319.9829401599956,321.09995969999,321.9990332000016,2.108375745367744,None,1,,,elpida_27_10_23_ao_hugin_dots,001,2023-10-27_14h53.40.777,Oddball_task,2022.2.5,59.99998800165726,
target,soundFiles/1200Hz_-3dBFS_3s_44.1kHz.wav',t,2000,21,2,86,3,,,,,321.9990332000016,322.9988841000013,322.99957335998914,324.96546469999885,324.99783389999357,2.9554944868768995,t,1,0.8733094000053825,,elpida_27_10_23_ao_hugin_dots,001,2023-10-27_14h53.40.777,Oddball_task,2022.2.5,59.99998800165726,
standard,soundFiles/1000Hz_-3dBFS_3s_44.1kHz.wav',None,1000,21,3,87,0,,,,,324.99783389999357,325.9992207999894,325.9995793599912,327.3825254999974,327.99964439999894,2.3792452840775384,None,1,,,elpida_27_10_23_ao_hugin_dots,001,2023-10-27_14h53.40.777,Oddball_task,2022.2.5,59.99998800165726,
standard,soundFiles/1000Hz_-3dBFS_3s_44.1kHz.wav',None,1000,22,0,88,1,,,,,327.99964439999894,328.99814139999216,328.9987766599908,331.5670000999962,330.9988030999957,3.5554009458778215,None,1,,,elpida_27_10_23_ao_hugin_dots,001,2023-10-27_14h53.40.777,Oddball_task,2022.2.5,59.99998800165726,
standard,soundFiles/1000Hz_-3dBFS_3s_44.1kHz.wav',None,1000,22,1,89,0,,,,,331.5670000999962,332.56511489998957,332.56621545999514,334.16534859999956,334.5649718999921,2.5934162976981083,None,1,,,elpida_27_10_23_ao_hugin_dots,001,2023-10-27_14h53.40.777,Oddball_task,2022.2.5,59.99998800165726,
target,soundFiles/1200Hz_-3dBFS_3s_44.1kHz.wav',t,2000,22,2,90,3,,,,,334.5649718999921,335.5650655999925,335.5660601599913,338.115154500003,337.56390439999814,3.550440414688855,t,1,0.7405616999894846,336.5643689999997,elpida_27_10_23_ao_hugin_dots,001,2023-10-27_14h53.40.777,Oddball_task,2022.2.5,59.99998800165726,
standard,soundFiles/1000Hz_-3dBFS_3s_44.1kHz.wav',None,1000,22,3,91,2,,,,,338.115154500003,339.1152385000023,339.1147480600004,342.06635199999437,341.11494200000016,3.939763030414809,None,1,,,elpida_27_10_23_ao_hugin_dots,001,2023-10-27_14h53.40.777,Oddball_task,2022.2.5,59.99998800165726,
target,soundFiles/1200Hz_-3dBFS_3s_44.1kHz.wav',t,2000,23,0,92,3,,,,,342.06635199999437,343.0641637999943,343.0651648599989,344.8994223999907,345.06417050000164,2.8320720288634615,t,1,0.840027199999895,,elpida_27_10_23_ao_hugin_dots,001,2023-10-27_14h53.40.777,Oddball_task,2022.2.5,59.99998800165726,
standard,soundFiles/1000Hz_-3dBFS_3s_44.1kHz.wav',None,1000,23,1,93,0,,,,,345.06417050000164,346.0636175999971,346.06526575999595,348.5318944000028,348.0652162999904,3.4660134072080755,None,1,,,elpida_27_10_23_ao_hugin_dots,001,2023-10-27_14h53.40.777,Oddball_task,2022.2.5,59.99998800165726,
standard,soundFiles/1000Hz_-3dBFS_3s_44.1kHz.wav',None,1000,23,2,94,2,,,,,348.5318944000028,349.5307945999957,349.53233215999643,351.4149741000001,351.53081529999326,2.8761095701555757,None,1,,,elpida_27_10_23_ao_hugin_dots,001,2023-10-27_14h53.40.777,Oddball_task,2022.2.5,59.99998800165726,
standard,soundFiles/1000Hz_-3dBFS_3s_44.1kHz.wav',None,1000,23,3,95,1,,,,,351.53081529999326,352.53062540000246,352.531554559998,354.0963683000009,354.53067769999325,2.5578831247616067,None,1,,,elpida_27_10_23_ao_hugin_dots,001,2023-10-27_14h53.40.777,Oddball_task,2022.2.5,59.99998800165726,
standard,soundFiles/1000Hz_-3dBFS_3s_44.1kHz.wav',None,1000,24,0,96,1,,,,,354.53067769999325,355.531038000001,355.53161416000074,357.2507945999969,357.52976459999627,2.7173205074705034,None,1,,,elpida_27_10_23_ao_hugin_dots,001,2023-10-27_14h53.40.777,Oddball_task,2022.2.5,59.99998800165726,
standard,soundFiles/1000Hz_-3dBFS_3s_44.1kHz.wav',None,1000,24,1,97,2,,,,,357.52976459999627,358.53049889999966,358.531299859994,360.8804502999992,360.5301016000012,3.336570548891819,None,1,,,elpida_27_10_23_ao_hugin_dots,001,2023-10-27_14h53.40.777,Oddball_task,2022.2.5,59.99998800165726,
target,soundFiles/1200Hz_-3dBFS_3s_44.1kHz.wav',t,2000,24,2,98,3,,,,,360.8804502999992,361.88081709999824,361.88022875999303,363.8136620000005,363.88103540000156,2.930493288338826,t,1,0.9085785999923246,,elpida_27_10_23_ao_hugin_dots,001,2023-10-27_14h53.40.777,Oddball_task,2022.2.5,59.99998800165726,
standard,soundFiles/1000Hz_-3dBFS_3s_44.1kHz.wav',None,1000,24,3,99,0,,,,,363.88103540000156,364.8794273999956,364.87923205999977,366.81559549999656,366.8818542999943,2.9251470294022477,None,1,,,elpida_27_10_23_ao_hugin_dots,001,2023-10-27_14h53.40.777,Oddball_task,2022.2.5,59.99998800165726,
standard,soundFiles/1000Hz_-3dBFS_3s_44.1kHz.wav',None,1000,25,0,100,2,,,,,366.8818542999943,367.8794724999898,367.8791681599934,370.4629571999976,369.8800732999953,3.577462413282321,None,1,,,elpida_27_10_23_ao_hugin_dots,001,2023-10-27_14h53.40.777,Oddball_task,2022.2.5,59.99998800165726,
standard,soundFiles/1000Hz_-3dBFS_3s_44.1kHz.wav',None,1000,25,1,101,1,,,,,370.4629571999976,371.46358789999795,371.46370206000137,373.08026599998993,373.4629567999946,2.604809806215052,None,1,,,elpida_27_10_23_ao_hugin_dots,001,2023-10-27_14h53.40.777,Oddball_task,2022.2.5,59.99998800165726,
target,soundFiles/1200Hz_-3dBFS_3s_44.1kHz.wav',t,2000,25,2,102,3,,,,,373.4629567999946,374.4631822999945,374.464911459999,375.9282654999988,376.4628176999977,2.462621561928386,t,1,0.76842750000651,,elpida_27_10_23_ao_hugin_dots,001,2023-10-27_14h53.40.777,Oddball_task,2022.2.5,59.99998800165726,
standard,soundFiles/1000Hz_-3dBFS_3s_44.1kHz.wav',None,1000,25,3,103,0,,,,,376.4628176999977,377.4630776999984,377.4638494599887,379.2799318000034,379.4636154000036,2.802017787077756,None,1,,,elpida_27_10_23_ao_hugin_dots,001,2023-10-27_14h53.40.777,Oddball_task,2022.2.5,59.99998800165726,
standard,soundFiles/1000Hz_-3dBFS_3s_44.1kHz.wav',None,1000,26,0,104,2,,,,,379.4636154000036,380.4626488999929,380.4634144599942,382.89604079999845,382.46304399998917,3.418260074380289,None,1,,,elpida_27_10_23_ao_hugin_dots,001,2023-10-27_14h53.40.777,Oddball_task,2022.2.5,59.99998800165726,
target,soundFiles/1200Hz_-3dBFS_3s_44.1kHz.wav',t,2000,26,1,105,3,,,,,382.89604079999845,383.8956741000002,383.8962811600024,384.9625335000019,385.89520659999107,2.052909108720706,t,1,0.8617817000049399,,elpida_27_10_23_ao_hugin_dots,001,2023-10-27_14h53.40.777,Oddball_task,2022.2.5,59.99998800165726,
standard,soundFiles/1000Hz_-3dBFS_3s_44.1kHz.wav',None,1000,26,2,106,0,,,,,385.89520659999107,386.89530459999514,386.89655355999565,388.8451084999979,388.89509720000206,2.943667840441808,None,1,,,elpida_27_10_23_ao_hugin_dots,001,2023-10-27_14h53.40.777,Oddball_task,2022.2.5,59.99998800165726,
standard,soundFiles/1000Hz_-3dBFS_3s_44.1kHz.wav',None,1000,26,3,107,1,,,,,388.89509720000206,389.8953538999922,389.8963324600001,391.41405880000093,391.89684619999025,2.5135026138306906,None,1,,,elpida_27_10_23_ao_hugin_dots,001,2023-10-27_14h53.40.777,Oddball_task,2022.2.5,59.99998800165726,
standard,soundFiles/1000Hz_-3dBFS_3s_44.1kHz.wav',None,1000,27,0,108,1,,,,,391.89684619999025,392.8955505999911,392.89622495999646,395.31277629999386,394.89531379999244,3.415129700379074,None,1,,393.89533489999303,elpida_27_10_23_ao_hugin_dots,001,2023-10-27_14h53.40.777,Oddball_task,2022.2.5,59.99998800165726,
standard,soundFiles/1000Hz_-3dBFS_3s_44.1kHz.wav',None,1000,27,1,109,2,,,,,395.31277629999386,396.31233869999414,396.31162675999366,398.5949457999959,398.32762840000214,3.280785467914385,None,1,,397.3126895000023,elpida_27_10_23_ao_hugin_dots,001,2023-10-27_14h53.40.777,Oddball_task,2022.2.5,59.99998800165726,
target,soundFiles/1200Hz_-3dBFS_3s_44.1kHz.wav',t,2000,27,2,110,3,,,,,398.5949457999959,399.59472759999335,399.5949563599963,402.34661219999543,401.5945791999984,3.740495871977422,t,1,0.7966095000010682,,elpida_27_10_23_ao_hugin_dots,001,2023-10-27_14h53.40.777,Oddball_task,2022.2.5,59.99998800165726,
standard,soundFiles/1000Hz_-3dBFS_3s_44.1kHz.wav',None,1000,27,3,111,0,,,,,402.34661219999543,403.34667620000255,403.3447290599972,404.3788715999981,405.36124139999447,2.0283287870161306,None,1,,,elpida_27_10_23_ao_hugin_dots,001,2023-10-27_14h53.40.777,Oddball_task,2022.2.5,59.99998800165726,
standard,soundFiles/1000Hz_-3dBFS_3s_44.1kHz.wav',None,1000,28,0,112,0,,,,,405.36124139999447,406.3616422999912,406.36133625999645,407.49455950000265,408.39633350000076,2.131673548306421,None,1,,,elpida_27_10_23_ao_hugin_dots,001,2023-10-27_14h53.40.777,Oddball_task,2022.2.5,59.99998800165726,
standard,soundFiles/1000Hz_-3dBFS_3s_44.1kHz.wav',None,1000,28,1,113,1,,,,,408.39633350000076,409.3781592000014,409.3780505599963,410.5783498999954,411.39669819999835,2.176611197387378,None,1,,,elpida_27_10_23_ao_hugin_dots,001,2023-10-27_14h53.40.777,Oddball_task,2022.2.5,59.99998800165726,
standard,soundFiles/1000Hz_-3dBFS_3s_44.1kHz.wav',None,1000,28,2,114,2,,,,,411.39669819999835,412.3952244999964,412.3951799599992,414.1772051000007,414.3950651999912,2.77948500175796,None,1,,413.3937952999986,elpida_27_10_23_ao_hugin_dots,001,2023-10-27_14h53.40.777,Oddball_task,2022.2.5,59.99998800165726,
target,soundFiles/1200Hz_-3dBFS_3s_44.1kHz.wav',t,2000,28,3,115,3,,,,,414.3950651999912,415.39377680000325,415.3953859599962,416.4118021999893,417.3947322000022,2.002120762473056,t,1,0.8612141999910818,,elpida_27_10_23_ao_hugin_dots,001,2023-10-27_14h53.40.777,Oddball_task,2022.2.5,59.99998800165726,
target,soundFiles/1200Hz_-3dBFS_3s_44.1kHz.wav',t,2000,29,0,116,3,,,,,417.3947322000022,418.3938475000032,418.39441985998855,419.92827379998926,420.39340689999517,2.532238134296835,t,1,1.0124328999954741,,elpida_27_10_23_ao_hugin_dots,001,2023-10-27_14h53.40.777,Oddball_task,2022.2.5,59.99998800165726,
standard,soundFiles/1000Hz_-3dBFS_3s_44.1kHz.wav',None,1000,29,1,117,2,,,,,420.39340689999517,421.3936051999917,421.39573456000215,422.89445399999386,423.3928099999903,2.495876267100412,None,1,,,elpida_27_10_23_ao_hugin_dots,001,2023-10-27_14h53.40.777,Oddball_task,2022.2.5,59.99998800165726,
standard,soundFiles/1000Hz_-3dBFS_3s_44.1kHz.wav',None,1000,29,2,118,0,,,,,423.3928099999903,424.3775886999938,424.3782875599965,425.5103145999892,426.3781217999931,2.1024209473907423,None,1,,,elpida_27_10_23_ao_hugin_dots,001,2023-10-27_14h53.40.777,Oddball_task,2022.2.5,59.99998800165726,
standard,soundFiles/1000Hz_-3dBFS_3s_44.1kHz.wav',None,1000,29,3,119,1,,,,,426.3781217999931,427.359749700001,427.36131545999814,428.5107560000033,429.35898949998955,2.131337478998767,None,1,,,elpida_27_10_23_ao_hugin_dots,001,2023-10-27_14h53.40.777,Oddball_task,2022.2.5,59.99998800165726,
standard,soundFiles/1000Hz_-3dBFS_3s_44.1kHz.wav',None,1000,30,0,120,2,,,,,429.35898949998955,430.36003709999204,430.3618820599906,432.5268714999984,432.3599549999926,3.1686184738785745,None,1,,,elpida_27_10_23_ao_hugin_dots,001,2023-10-27_14h53.40.777,Oddball_task,2022.2.5,59.99998800165726,
standard,soundFiles/1000Hz_-3dBFS_3s_44.1kHz.wav',None,1000,30,1,121,0,,,,,432.5268714999984,433.5259223999892,433.52753625998884,434.79229230000055,435.5255233999924,2.2657264717916457,None,1,,,elpida_27_10_23_ao_hugin_dots,001,2023-10-27_14h53.40.777,Oddball_task,2022.2.5,59.99998800165726,
target,soundFiles/1200Hz_-3dBFS_3s_44.1kHz.wav',t,2000,30,2,122,3,,,,,435.5255233999924,436.52623609999137,436.52662295999033,439.10940659999324,438.5268066999997,3.5730903138874033,t,1,0.8598403999931179,,elpida_27_10_23_ao_hugin_dots,001,2023-10-27_14h53.40.777,Oddball_task,2022.2.5,59.99998800165726,
standard,soundFiles/1000Hz_-3dBFS_3s_44.1kHz.wav',None,1000,30,3,123,1,,,,,439.10940659999324,440.0930159999989,440.09460285999666,442.17801819999295,442.0936875999905,3.0633608847943137,None,1,,,elpida_27_10_23_ao_hugin_dots,001,2023-10-27_14h53.40.777,Oddball_task,2022.2.5,59.99998800165726,
standard,soundFiles/1000Hz_-3dBFS_3s_44.1kHz.wav',None,1000,31,0,124,0,,,,,442.17801819999295,443.17700270000205,443.17839915999065,445.07642879999185,445.193111200002,2.897592564848535,None,1,,,elpida_27_10_23_ao_hugin_dots,001,2023-10-27_14h53.40.777,Oddball_task,2022.2.5,59.99998800165726,
target,soundFiles/1200Hz_-3dBFS_3s_44.1kHz.wav',t,2000,31,1,125,3,,,,,445.193111200002,446.19242039999517,446.1931713600017,448.52601770000183,448.1911046000023,3.3220580944369553,t,1,1.0770091000013053,447.1915714999923,elpida_27_10_23_ao_hugin_dots,001,2023-10-27_14h53.40.777,Oddball_task,2022.2.5,59.99998800165726,
standard,soundFiles/1000Hz_-3dBFS_3s_44.1kHz.wav',None,1000,31,2,126,2,,,,,448.52601770000183,449.52569749999384,449.52703295999817,451.92549110000255,451.52679750000243,3.3963796692416857,None,1,,,elpida_27_10_23_ao_hugin_dots,001,2023-10-27_14h53.40.777,Oddball_task,2022.2.5,59.99998800165726,
standard,soundFiles/1000Hz_-3dBFS_3s_44.1kHz.wav',None,1000,31,3,127,1,,,,,451.92549110000255,452.9136700999952,452.91212055999057,455.5258310999925,454.9260343999922,3.6009703881903734,None,1,,,elpida_27_10_23_ao_hugin_dots,001,2023-10-27_14h53.40.777,Oddball_task,2022.2.5,59.99998800165726,
target,soundFiles/1200Hz_-3dBFS_3s_44.1kHz.wav',t,2000,32,0,128,3,,,,,455.5258310999925,456.5259068000014,456.52554675998834,458.75901979999617,458.5407470999926,3.2330957008157917,t,1,1.206357700008084,,elpida_27_10_23_ao_hugin_dots,001,2023-10-27_14h53.40.777,Oddball_task,2022.2.5,59.99998800165726,
standard,soundFiles/1000Hz_-3dBFS_3s_44.1kHz.wav',None,1000,32,1,129,1,,,,,458.75901979999617,459.7587637999968,459.75894405999423,460.79349009999714,461.7608882999921,2.0300835162030895,None,1,,460.7623356999975,elpida_27_10_23_ao_hugin_dots,001,2023-10-27_14h53.40.777,Oddball_task,2022.2.5,59.99998800165726,
standard,soundFiles/1000Hz_-3dBFS_3s_44.1kHz.wav',None,1000,32,2,130,2,,,,,461.7608882999921,462.75884439999936,462.75798766000224,465.7254869000026,464.75951779999014,3.962424302245206,None,1,,,elpida_27_10_23_ao_hugin_dots,001,2023-10-27_14h53.40.777,Oddball_task,2022.2.5,59.99998800165726,
standard,soundFiles/1000Hz_-3dBFS_3s_44.1kHz.wav',None,1000,32,3,131,0,,,,,465.7254869000026,466.70947929999966,466.7103336599932,469.10883759999706,468.7256905999966,3.3805749772636764,None,1,,,elpida_27_10_23_ao_hugin_dots,001,2023-10-27_14h53.40.777,Oddball_task,2022.2.5,59.99998800165726,
standard,soundFiles/1000Hz_-3dBFS_3s_44.1kHz.wav',None,1000,33,0,132,2,,,,,469.10883759999706,470.10744310000155,470.10737565999005,471.84144819999347,472.1073342000018,2.7178333051261303,None,1,,,elpida_27_10_23_ao_hugin_dots,001,2023-10-27_14h53.40.777,Oddball_task,2022.2.5,59.99998800165726,
standard,soundFiles/1000Hz_-3dBFS_3s_44.1kHz.wav',None,1000,33,1,133,0,,,,,472.1073342000018,473.10743869999715,473.108574559995,475.8258238999988,475.1093045000016,3.718282736507096,None,1,,,elpida_27_10_23_ao_hugin_dots,001,2023-10-27_14h53.40.777,Oddball_task,2022.2.5,59.99998800165726,
target,soundFiles/1200Hz_-3dBFS_3s_44.1kHz.wav',t,2000,33,2,134,3,,,,,475.8258238999988,476.8249436999904,476.82445075999857,478.8418931999913,478.8418931999913,2.9758157908759744,t,1,1.1123023999971338,,elpida_27_10_23_ao_hugin_dots,001,2023-10-27_14h53.40.777,Oddball_task,2022.2.5,59.99998800165726,
standard,soundFiles/1000Hz_-3dBFS_3s_44.1kHz.wav',None,1000,33,3,135,1,,,,,478.8418931999913,479.82494659999793,479.8250068599984,481.8913649000024,481.8246938999946,3.0354353116565456,None,1,,,elpida_27_10_23_ao_hugin_dots,001,2023-10-27_14h53.40.777,Oddball_task,2022.2.5,59.99998800165726,
standard,soundFiles/1000Hz_-3dBFS_3s_44.1kHz.wav',None,1000,34,0,136,2,,,,,481.8913649000024,482.89092219999293,482.8905389599924,485.6412905999896,484.8934722999984,3.7403323378305053,None,1,,,elpida_27_10_23_ao_hugin_dots,001,2023-10-27_14h53.40.777,Oddball_task,2022.2.5,59.99998800165726,
standard,soundFiles/1000Hz_-3dBFS_3s_44.1kHz.wav',None,1000,34,1,137,0,,,,,485.6412905999896,486.6405337999895,486.6402089599971,489.3399992999912,488.639763500003,3.685342837739748,None,1,,,elpida_27_10_23_ao_hugin_dots,001,2023-10-27_14h53.40.777,Oddball_task,2022.2.5,59.99998800165726,
target,soundFiles/1200Hz_-3dBFS_3s_44.1kHz.wav',t,2000,34,2,138,3,,,,,489.3399992999912,490.3398113000003,490.341558159994,491.97352059998957,492.34138499999244,2.6234903489562456,t,1,1.0413630999973975,,elpida_27_10_23_ao_hugin_dots,001,2023-10-27_14h53.40.777,Oddball_task,2022.2.5,59.99998800165726,
standard,soundFiles/1000Hz_-3dBFS_3s_44.1kHz.wav',None,1000,34,3,139,1,,,,,492.34138499999244,493.3430909000017,493.34068635999137,495.3066894999938,495.3586035999906,2.9608783935837533,None,1,,,elpida_27_10_23_ao_hugin_dots,001,2023-10-27_14h53.40.777,Oddball_task,2022.2.5,59.99998800165726,
standard,soundFiles/1000Hz_-3dBFS_3s_44.1kHz.wav',None,1000,35,0,140,1,,,,,495.3586035999906,496.3416567999957,496.34135495998925,498.73939069999324,498.3553677000018,3.3806734911339786,None,1,,,elpida_27_10_23_ao_hugin_dots,001,2023-10-27_14h53.40.777,Oddball_task,2022.2.5,59.99998800165726,
standard,soundFiles/1000Hz_-3dBFS_3s_44.1kHz.wav',None,1000,35,1,141,2,,,,,498.73939069999324,499.7235518999951,499.72394765998905,501.0725306999957,501.7222857000015,2.3334120970527534,None,1,,,elpida_27_10_23_ao_hugin_dots,001,2023-10-27_14h53.40.777,Oddball_task,2022.2.5,59.99998800165726,
target,soundFiles/1200Hz_-3dBFS_3s_44.1kHz.wav',t,2000,35,2,142,3,,,,,501.7222857000015,502.72282709999126,502.72429205999214,504.30730999998923,504.72288999999,2.5814729302592045,t,1,0.8583616999967489,,elpida_27_10_23_ao_hugin_dots,001,2023-10-27_14h53.40.777,Oddball_task,2022.2.5,59.99998800165726,
standard,soundFiles/1000Hz_-3dBFS_3s_44.1kHz.wav',None,1000,35,3,143,0,,,,,504.72288999999,505.7228478999896,505.723585859999,507.7069795999996,507.7228688999894,2.9751018533868017,None,1,,,elpida_27_10_23_ao_hugin_dots,001,2023-10-27_14h53.40.777,Oddball_task,2022.2.5,59.99998800165726,
standard,soundFiles/1000Hz_-3dBFS_3s_44.1kHz.wav',None,1000,36,0,144,0,,,,,507.7228688999894,508.7058604999911,508.708235659996,511.2892998000025,510.7456988999911,3.5468291694255862,None,1,,,elpida_27_10_23_ao_hugin_dots,001,2023-10-27_14h53.40.777,Oddball_task,2022.2.5,59.99998800165726,
target,soundFiles/1200Hz_-3dBFS_3s_44.1kHz.wav',t,2000,36,1,145,3,,,,,511.2892998000025,512.2735541000002,512.2731265599971,514.9068964000035,514.2745949999953,3.607130638589351,t,1,0.9421180000063032,,elpida_27_10_23_ao_hugin_dots,001,2023-10-27_14h53.40.777,Oddball_task,2022.2.5,59.99998800165726,
standard,soundFiles/1000Hz_-3dBFS_3s_44.1kHz.wav',None,1000,36,2,146,1,,,,,514.9068964000035,515.9064533999917,515.9054967599907,517.0396575999912,517.9216111999995,2.12762259940214,None,1,,,elpida_27_10_23_ao_hugin_dots,001,2023-10-27_14h53.40.777,Oddball_task,2022.2.5,59.99998800165726,
standard,soundFiles/1000Hz_-3dBFS_3s_44.1kHz.wav',None,1000,36,3,147,2,,,,,517.9216111999995,518.9220298,518.9227439599883,521.0883272999927,520.9220218999981,3.156088831658086,None,1,,,elpida_27_10_23_ao_hugin_dots,001,2023-10-27_14h53.40.777,Oddball_task,2022.2.5,59.99998800165726,
standard,soundFiles/1000Hz_-3dBFS_3s_44.1kHz.wav',None,1000,37,0,148,2,,,,,521.0883272999927,522.0874751999945,522.0885297599991,525.0222323999915,524.0875483999989,3.9191403485177094,None,1,,523.0889817999996,elpida_27_10_23_ao_hugin_dots,001,2023-10-27_14h53.40.777,Oddball_task,2022.2.5,59.99998800165726,
target,soundFiles/1200Hz_-3dBFS_3s_44.1kHz.wav',t,2000,37,1,149,3,,,,,525.0222323999915,526.0226881999988,526.023601160002,527.786852499994,528.0218316999963,2.753786832588729,t,1,0.7953750000015134,,elpida_27_10_23_ao_hugin_dots,001,2023-10-27_14h53.40.777,Oddball_task,2022.2.5,59.99998800165726,
standard,soundFiles/1000Hz_-3dBFS_3s_44.1kHz.wav',None,1000,37,2,150,1,,,,,528.0218316999963,529.0208893999952,529.0214053600023,530.6046502999961,531.0213493999909,2.583345912204135,None,1,,,elpida_27_10_23_ao_hugin_dots,001,2023-10-27_14h53.40.777,Oddball_task,2022.2.5,59.99998800165726,
standard,soundFiles/1000Hz_-3dBFS_3s_44.1kHz.wav',None,1000,37,3,151,0,,,,,531.0213493999909,532.0206803999899,532.0208277599988,533.2231611000025,534.021352900003,2.1937255720168967,None,1,,,elpida_27_10_23_ao_hugin_dots,001,2023-10-27_14h53.40.777,Oddball_task,2022.2.5,59.99998800165726,
target,soundFiles/1200Hz_-3dBFS_3s_44.1kHz.wav',t,2000,38,0,152,3,,,,,534.021352900003,535.0208668999985,535.0225010599927,536.9708288999973,537.0208352999907,2.9488629365896117,t,1,0.8729408000071999,,elpida_27_10_23_ao_hugin_dots,001,2023-10-27_14h53.40.777,Oddball_task,2022.2.5,59.99998800165726,
standard,soundFiles/1000Hz_-3dBFS_3s_44.1kHz.wav',None,1000,38,1,153,0,,,,,537.0208352999907,538.021954900003,538.0206327599983,539.7235156999959,540.0736242999992,2.688455580255015,None,1,,,elpida_27_10_23_ao_hugin_dots,001,2023-10-27_14h53.40.777,Oddball_task,2022.2.5,59.99998800165726,
standard,soundFiles/1000Hz_-3dBFS_3s_44.1kHz.wav',None,1000,38,2,154,2,,,,,540.0736242999992,541.0372348999954,541.0384633599999,542.9541414999985,543.036189099992,2.875753048839236,None,1,,,elpida_27_10_23_ao_hugin_dots,001,2023-10-27_14h53.40.777,Oddball_task,2022.2.5,59.99998800165726,
standard,soundFiles/1000Hz_-3dBFS_3s_44.1kHz.wav',None,1000,38,3,155,1,,,,,543.036189099992,544.0367922000005,544.0377895599916,545.3879667000001,546.0371190000005,2.3379572009769705,None,1,,,elpida_27_10_23_ao_hugin_dots,001,2023-10-27_14h53.40.777,Oddball_task,2022.2.5,59.99998800165726,
standard,soundFiles/1000Hz_-3dBFS_3s_44.1kHz.wav',None,1000,39,0,156,1,,,,,546.0371190000005,547.0365783000016,547.0382393599969,548.6376935000008,549.038500900002,2.60040815126439,None,1,,,elpida_27_10_23_ao_hugin_dots,001,2023-10-27_14h53.40.777,Oddball_task,2022.2.5,59.99998800165726,
target,soundFiles/1200Hz_-3dBFS_3s_44.1kHz.wav',t,2000,39,1,157,3,,,,,549.038500900002,550.0367138000001,550.0374967599885,552.6538411999936,552.0368387999915,3.6150745929182415,t,1,0.8633411999908276,551.0370457999961,elpida_27_10_23_ao_hugin_dots,001,2023-10-27_14h53.40.777,Oddball_task,2022.2.5,59.99998800165726,
standard,soundFiles/1000Hz_-3dBFS_3s_44.1kHz.wav',None,1000,39,2,158,2,,,,,552.6538411999936,553.653158999994,553.6531789599933,554.9036724999896,555.6538669000001,2.247281699769359,None,1,,,elpida_27_10_23_ao_hugin_dots,001,2023-10-27_14h53.40.777,Oddball_task,2022.2.5,59.99998800165726,
standard,soundFiles/1000Hz_-3dBFS_3s_44.1kHz.wav',None,1000,39,3,159,0,,,,,555.6538669000001,556.6532061000034,556.6533916599976,559.452838199999,558.6533666999894,3.792785853110014,None,1,,,elpida_27_10_23_ao_hugin_dots,001,2023-10-27_14h53.40.777,Oddball_task,2022.2.5,59.99998800165726,
standard,soundFiles/1000Hz_-3dBFS_3s_44.1kHz.wav',None,1000,40,0,160,2,,,,,559.452838199999,560.4362429999892,560.4371649600027,563.4024019999924,562.4353342999966,3.9453810662223656,None,1,,,elpida_27_10_23_ao_hugin_dots,001,2023-10-27_14h53.40.777,Oddball_task,2022.2.5,59.99998800165726,
standard,soundFiles/1000Hz_-3dBFS_3s_44.1kHz.wav',None,1000,40,1,161,0,,,,,563.4024019999924,564.4027174999937,564.4032914599914,567.386811999997,566.4020017000003,3.973620149279521,None,1,,,elpida_27_10_23_ao_hugin_dots,001,2023-10-27_14h53.40.777,Oddball_task,2022.2.5,59.99998800165726,
