trial,file,corrAns,tone,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,instructions.started,key_resp_1.started,key_resp_1.keys,key_resp_1.rt,fixation.started,response.started,sound_1.started,response.stopped,response.keys,response.corr,sound_1.stopped,response.rt,thank_you.started,exit_exp.started,thank_you.stopped,exit_exp.keys,exit_exp.rt,participant,session,date,expName,psychopyVersion,frameRate,
standard,soundFiles/250Hz_44100Hz_16bit_05sec.wav',None,1000,37,7,377,8,,,,,1620.2868244000001,1621.2704955000008,1621.2706141800013,1623.7732884000015,None,1,,,,,,,,elpida_23_10_23,shielded_hugin)4,2023-10-23_14h31.44.268,Oddball_task,2022.2.5,59.71675150452806,
standard,soundFiles/250Hz_44100Hz_16bit_05sec.wav',None,1000,37,8,378,7,,,,,1623.7899946000016,1624.7742863000003,1624.7740391800003,1627.2759522000015,None,1,,,,,,,,elpida_23_10_23,shielded_hugin)4,2023-10-23_14h31.44.268,Oddball_task,2022.2.5,59.71675150452806,
standard,soundFiles/250Hz_44100Hz_16bit_05sec.wav',None,1000,37,9,379,6,,,,,1627.292493500001,1628.2770880000007,1628.2763555800016,1630.7796975,None,1,,,,,,,,elpida_23_10_23,shielded_hugin)4,2023-10-23_14h31.44.268,Oddball_task,2022.2.5,59.71675150452806,
standard,soundFiles/250Hz_44100Hz_16bit_05sec.wav',None,1000,38,0,380,5,,,,,1630.7959150000006,1631.779455400001,1631.77996828,,None,1,,,,,,,,elpida_23_10_23,shielded_hugin)4,2023-10-23_14h31.44.268,Oddball_task,2022.2.5,59.71675150452806,
standard,soundFiles/250Hz_44100Hz_16bit_05sec.wav',None,1000,38,1,381,2,,,,,1634.2829137000008,1635.265985,1635.2656838799999,1637.7694321,None,1,,,,,,,,elpida_23_10_23,shielded_hugin)4,2023-10-23_14h31.44.268,Oddball_task,2022.2.5,59.71675150452806,
standard,soundFiles/250Hz_44100Hz_16bit_05sec.wav',None,1000,38,2,382,0,,,,,1637.7854903000007,1638.7687563,1638.768820580001,1641.2718056000012,None,1,,,,,,,,elpida_23_10_23,shielded_hugin)4,2023-10-23_14h31.44.268,Oddball_task,2022.2.5,59.71675150452806,
standard,soundFiles/250Hz_44100Hz_16bit_05sec.wav',None,1000,38,3,383,3,,,,,1641.2888559000003,1642.2720274000003,1642.271879280001,1644.7740090000007,None,1,1643.2734705000003,,,,,,,elpida_23_10_23,shielded_hugin)4,2023-10-23_14h31.44.268,Oddball_task,2022.2.5,59.71675150452806,
target,soundFiles/1200Hz_-3dBFS_3s_44.1kHz.wav',t,2000,38,4,384,4,,,,,1644.7915094,1645.7749387000003,1645.7746924799999,1648.2767680000015,t,1,,0.627041100000497,,,,,,elpida_23_10_23,shielded_hugin)4,2023-10-23_14h31.44.268,Oddball_task,2022.2.5,59.71675150452806,
standard,soundFiles/250Hz_44100Hz_16bit_05sec.wav',None,1000,38,5,385,8,,,,,1648.293120800001,1649.278378500001,1649.278016480001,1651.7801559,None,1,,,,,,,,elpida_23_10_23,shielded_hugin)4,2023-10-23_14h31.44.268,Oddball_task,2022.2.5,59.71675150452806,
standard,soundFiles/250Hz_44100Hz_16bit_05sec.wav',None,1000,38,6,386,1,,,,,1651.7965464000008,1652.7655844,1652.765185480001,1655.266482000001,None,1,,,,,,,,elpida_23_10_23,shielded_hugin)4,2023-10-23_14h31.44.268,Oddball_task,2022.2.5,59.71675150452806,
standard,soundFiles/250Hz_44100Hz_16bit_05sec.wav',None,1000,38,7,387,7,,,,,1655.2826816000015,1656.2670828999999,1656.2670055800013,1658.769084200001,None,1,,,,,,,,elpida_23_10_23,shielded_hugin)4,2023-10-23_14h31.44.268,Oddball_task,2022.2.5,59.71675150452806,
standard,soundFiles/250Hz_44100Hz_16bit_05sec.wav',None,1000,38,8,388,6,,,,,1658.7858130000004,1659.7701660000002,1659.770185580001,1662.272273300001,None,1,,,,,,,,elpida_23_10_23,shielded_hugin)4,2023-10-23_14h31.44.268,Oddball_task,2022.2.5,59.71675150452806,
standard,soundFiles/250Hz_44100Hz_16bit_05sec.wav',None,1001,38,9,389,9,,,,,1662.2888707000002,1663.2740222000011,1663.2733663800013,1665.7751239000008,None,1,,,,,,,,elpida_23_10_23,shielded_hugin)4,2023-10-23_14h31.44.268,Oddball_task,2022.2.5,59.71675150452806,
standard,soundFiles/250Hz_44100Hz_16bit_05sec.wav',None,1000,39,0,390,0,,,,,1665.7917799000006,1666.7779310000005,1666.7772298800014,1669.2775840000013,None,1,,,,,,,,elpida_23_10_23,shielded_hugin)4,2023-10-23_14h31.44.268,Oddball_task,2022.2.5,59.71675150452806,
standard,soundFiles/250Hz_44100Hz_16bit_05sec.wav',None,1000,39,1,391,8,,,,,1669.294479600001,1670.2781810000015,1670.2781956800013,,None,1,,,,,,,,elpida_23_10_23,shielded_hugin)4,2023-10-23_14h31.44.268,Oddball_task,2022.2.5,59.71675150452806,
standard,soundFiles/250Hz_44100Hz_16bit_05sec.wav',None,1000,39,2,392,2,,,,,1672.7808521000006,1673.7664636000009,1673.7649715800003,1676.267030000001,None,1,,,,,,,,elpida_23_10_23,shielded_hugin)4,2023-10-23_14h31.44.268,Oddball_task,2022.2.5,59.71675150452806,
standard,soundFiles/250Hz_44100Hz_16bit_05sec.wav',None,1001,39,3,393,9,,,,,1676.2836861000014,1677.2681060000014,1677.2680386800007,1679.7700392000006,None,1,1678.2689696000016,,,,,,,elpida_23_10_23,shielded_hugin)4,2023-10-23_14h31.44.268,Oddball_task,2022.2.5,59.71675150452806,
standard,soundFiles/250Hz_44100Hz_16bit_05sec.wav',None,1000,39,4,394,3,,,,,1679.7865330000004,1680.7708245000013,1680.77041048,1683.2722938000006,None,1,,,,,,,,elpida_23_10_23,shielded_hugin)4,2023-10-23_14h31.44.268,Oddball_task,2022.2.5,59.71675150452806,
standard,soundFiles/250Hz_44100Hz_16bit_05sec.wav',None,1000,39,5,395,5,,,,,1683.2893011000015,1684.2736067000005,1684.2736220800002,1686.775592,None,1,1685.2747036,,,,,,,elpida_23_10_23,shielded_hugin)4,2023-10-23_14h31.44.268,Oddball_task,2022.2.5,59.71675150452806,
standard,soundFiles/250Hz_44100Hz_16bit_05sec.wav',None,1000,39,6,396,1,,,,,1686.7923287000012,1687.7774910000007,1687.77743228,1690.2785657000004,None,1,,,,,,,,elpida_23_10_23,shielded_hugin)4,2023-10-23_14h31.44.268,Oddball_task,2022.2.5,59.71675150452806,
target,soundFiles/1200Hz_-3dBFS_3s_44.1kHz.wav',t,2000,39,7,397,4,,,,,1690.2957995000015,1691.2806841000001,1691.279700380001,,t,1,,0.9419761999979528,,,,,,elpida_23_10_23,shielded_hugin)4,2023-10-23_14h31.44.268,Oddball_task,2022.2.5,59.71675150452806,
standard,soundFiles/250Hz_44100Hz_16bit_05sec.wav',None,1000,39,8,398,6,,,,,1693.7815375999999,1694.7665467000006,1694.7661187800009,1697.2679928000016,None,1,,,,,,,,elpida_23_10_23,shielded_hugin)4,2023-10-23_14h31.44.268,Oddball_task,2022.2.5,59.71675150452806,
standard,soundFiles/250Hz_44100Hz_16bit_05sec.wav',None,1000,39,9,399,7,,,,,1697.2843436000003,1698.269009900001,1698.2692562800007,1700.7713982000005,None,1,1699.2696509000016,,,,,,,elpida_23_10_23,shielded_hugin)4,2023-10-23_14h31.44.268,Oddball_task,2022.2.5,59.71675150452806,
standard,soundFiles/250Hz_44100Hz_16bit_05sec.wav',None,1000,40,0,400,5,,,,,1700.7877826000004,1701.7718664000004,1701.7718365800015,1704.2744618000015,None,1,,,,,,,,elpida_23_10_23,shielded_hugin)4,2023-10-23_14h31.44.268,Oddball_task,2022.2.5,59.71675150452806,
standard,soundFiles/250Hz_44100Hz_16bit_05sec.wav',None,1000,40,1,401,1,,,,,1704.2905058000015,1705.274574500001,1705.274339080001,1707.7767484000015,None,1,1706.2756661000003,,,,,,,elpida_23_10_23,shielded_hugin)4,2023-10-23_14h31.44.268,Oddball_task,2022.2.5,59.71675150452806,
standard,soundFiles/250Hz_44100Hz_16bit_05sec.wav',None,1000,40,2,402,2,,,,,1707.7936771000004,1708.778279,1708.7778719800012,1711.2797443,None,1,,,,,,,,elpida_23_10_23,shielded_hugin)4,2023-10-23_14h31.44.268,Oddball_task,2022.2.5,59.71675150452806,
standard,soundFiles/250Hz_44100Hz_16bit_05sec.wav',None,1001,40,3,403,9,,,,,1711.297407600001,1712.264376000001,1712.2640203800006,1714.7658097000003,None,1,,,,,,,,elpida_23_10_23,shielded_hugin)4,2023-10-23_14h31.44.268,Oddball_task,2022.2.5,59.71675150452806,
standard,soundFiles/250Hz_44100Hz_16bit_05sec.wav',None,1000,40,4,404,7,,,,,1714.7822486000005,1715.7670412000007,1715.7673257800002,1718.2691081000012,None,1,,,,,,,,elpida_23_10_23,shielded_hugin)4,2023-10-23_14h31.44.268,Oddball_task,2022.2.5,59.71675150452806,
standard,soundFiles/250Hz_44100Hz_16bit_05sec.wav',None,1000,40,5,405,6,,,,,1718.2855985000006,1719.2694837,1719.269464380001,1721.7719031000015,None,1,,,,,,,,elpida_23_10_23,shielded_hugin)4,2023-10-23_14h31.44.268,Oddball_task,2022.2.5,59.71675150452806,
standard,soundFiles/250Hz_44100Hz_16bit_05sec.wav',None,1000,40,6,406,8,,,,,1721.7891174000015,1722.7724371000004,1722.7728469800008,1725.2744805000002,None,1,,,,,,,,elpida_23_10_23,shielded_hugin)4,2023-10-23_14h31.44.268,Oddball_task,2022.2.5,59.71675150452806,
standard,soundFiles/250Hz_44100Hz_16bit_05sec.wav',None,1000,40,7,407,0,,,,,1725.2911744000012,1726.2760349,1726.2753444800005,1728.7772416000007,None,1,,,,,,,,elpida_23_10_23,shielded_hugin)4,2023-10-23_14h31.44.268,Oddball_task,2022.2.5,59.71675150452806,
standard,soundFiles/250Hz_44100Hz_16bit_05sec.wav',None,1000,40,8,408,3,,,,,1728.7945504,1729.7783287000002,1729.7783594800007,1732.2801443000008,None,1,,,,,,,,elpida_23_10_23,shielded_hugin)4,2023-10-23_14h31.44.268,Oddball_task,2022.2.5,59.71675150452806,
target,soundFiles/1200Hz_-3dBFS_3s_44.1kHz.wav',t,2000,40,9,409,4,,,,,1732.297267,1733.2648945,1733.264757380001,1735.7674401000004,t,1,,0.7372846999987814,,,,,,elpida_23_10_23,shielded_hugin)4,2023-10-23_14h31.44.268,Oddball_task,2022.2.5,59.71675150452806,
standard,soundFiles/250Hz_44100Hz_16bit_05sec.wav',None,1000,41,0,410,3,,,,,1735.7837480000017,1736.7680664,1736.767589380001,1739.2698450000007,None,1,,,,,,,,elpida_23_10_23,shielded_hugin)4,2023-10-23_14h31.44.268,Oddball_task,2022.2.5,59.71675150452806,
standard,soundFiles/250Hz_44100Hz_16bit_05sec.wav',None,1000,41,1,411,5,,,,,1739.286358700001,1740.2709277000013,1740.2709426800016,1742.7723705000008,None,1,,,,,,,,elpida_23_10_23,shielded_hugin)4,2023-10-23_14h31.44.268,Oddball_task,2022.2.5,59.71675150452806,
standard,soundFiles/250Hz_44100Hz_16bit_05sec.wav',None,1000,41,2,412,6,,,,,1742.789490000001,1743.7737848000015,1743.7733465800015,1746.2754123000013,None,1,,,,,,,,elpida_23_10_23,shielded_hugin)4,2023-10-23_14h31.44.268,Oddball_task,2022.2.5,59.71675150452806,
standard,soundFiles/250Hz_44100Hz_16bit_05sec.wav',None,1001,41,3,413,9,,,,,1746.2924226000014,1747.2767068000012,1747.277136180001,1749.7795706000015,None,1,,,,,,,,elpida_23_10_23,shielded_hugin)4,2023-10-23_14h31.44.268,Oddball_task,2022.2.5,59.71675150452806,
standard,soundFiles/250Hz_44100Hz_16bit_05sec.wav',None,1000,41,4,414,7,,,,,1749.7964423000012,1750.7793875000007,1750.7798364800005,,None,1,,,,,,,,elpida_23_10_23,shielded_hugin)4,2023-10-23_14h31.44.268,Oddball_task,2022.2.5,59.71675150452806,
target,soundFiles/1200Hz_-3dBFS_3s_44.1kHz.wav',t,2000,41,5,415,4,,,,,1753.2820654000006,1754.2660663000006,1754.265629080001,1756.7674932999998,t,1,,0.8359995000009803,,,,,,elpida_23_10_23,shielded_hugin)4,2023-10-23_14h31.44.268,Oddball_task,2022.2.5,59.71675150452806,
standard,soundFiles/250Hz_44100Hz_16bit_05sec.wav',None,1000,41,6,416,8,,,,,1756.7848062000012,1757.7689406000009,1757.7696169800006,1760.2703969000013,None,1,,,,,,,,elpida_23_10_23,shielded_hugin)4,2023-10-23_14h31.44.268,Oddball_task,2022.2.5,59.71675150452806,
standard,soundFiles/250Hz_44100Hz_16bit_05sec.wav',None,1000,41,7,417,2,,,,,1760.2877598000014,1761.2715480000006,1761.2716965800014,1763.773505700001,None,1,,,,,,,,elpida_23_10_23,shielded_hugin)4,2023-10-23_14h31.44.268,Oddball_task,2022.2.5,59.71675150452806,
standard,soundFiles/250Hz_44100Hz_16bit_05sec.wav',None,1000,41,8,418,0,,,,,1763.7908236000003,1764.7746091000008,1764.7753630800003,1767.2773191000015,None,1,1765.7759675000016,,,,,,,elpida_23_10_23,shielded_hugin)4,2023-10-23_14h31.44.268,Oddball_task,2022.2.5,59.71675150452806,
standard,soundFiles/250Hz_44100Hz_16bit_05sec.wav',None,1000,41,9,419,1,,,,,1767.2941446000004,1768.2774801000014,1768.27801038,1770.7805345000015,None,1,,,,,,,,elpida_23_10_23,shielded_hugin)4,2023-10-23_14h31.44.268,Oddball_task,2022.2.5,59.71675150452806,
standard,soundFiles/250Hz_44100Hz_16bit_05sec.wav',None,1000,42,0,420,1,,,,,1770.7973276000012,1771.7642890000006,1771.763996780001,1774.2659057,None,1,,,,,,,,elpida_23_10_23,shielded_hugin)4,2023-10-23_14h31.44.268,Oddball_task,2022.2.5,59.71675150452806,
standard,soundFiles/250Hz_44100Hz_16bit_05sec.wav',None,1000,42,1,421,7,,,,,1774.2824294000002,1775.267626500001,1775.2669851800006,1777.7686537000009,None,1,,,,,,,,elpida_23_10_23,shielded_hugin)4,2023-10-23_14h31.44.268,Oddball_task,2022.2.5,59.71675150452806,
standard,soundFiles/250Hz_44100Hz_16bit_05sec.wav',None,1000,42,2,422,2,,,,,1777.7858839,1778.770653900001,1778.7707965800005,1781.2723271000013,None,1,,,,,,,,elpida_23_10_23,shielded_hugin)4,2023-10-23_14h31.44.268,Oddball_task,2022.2.5,59.71675150452806,
target,soundFiles/1200Hz_-3dBFS_3s_44.1kHz.wav',t,2000,42,3,423,4,,,,,1781.2883918000007,1782.2722649000007,1782.272805680001,1784.774590500001,t,1,,0.8249605999990308,,,,,,elpida_23_10_23,shielded_hugin)4,2023-10-23_14h31.44.268,Oddball_task,2022.2.5,59.71675150452806,
standard,soundFiles/250Hz_44100Hz_16bit_05sec.wav',None,1000,42,4,424,5,,,,,1784.7910968000015,1785.7755538000001,1785.7755521800013,1788.2786265000013,None,1,1786.7761487000007,,,,,,,elpida_23_10_23,shielded_hugin)4,2023-10-23_14h31.44.268,Oddball_task,2022.2.5,59.71675150452806,
standard,soundFiles/250Hz_44100Hz_16bit_05sec.wav',None,1001,42,5,425,9,,,,,1788.2945916000008,1789.2779441000002,1789.27817808,1791.7808110000005,None,1,,,,,,,,elpida_23_10_23,shielded_hugin)4,2023-10-23_14h31.44.268,Oddball_task,2022.2.5,59.71675150452806,
standard,soundFiles/250Hz_44100Hz_16bit_05sec.wav',None,1000,42,6,426,3,,,,,1791.7981538000004,1792.7658923,1792.764706280001,1795.2668182000016,None,1,,,,,,,,elpida_23_10_23,shielded_hugin)4,2023-10-23_14h31.44.268,Oddball_task,2022.2.5,59.71675150452806,
standard,soundFiles/250Hz_44100Hz_16bit_05sec.wav',None,1000,42,7,427,0,,,,,1795.2834805000002,1796.2681380000013,1796.2683256800015,1798.7698864000013,None,1,,,,,,,,elpida_23_10_23,shielded_hugin)4,2023-10-23_14h31.44.268,Oddball_task,2022.2.5,59.71675150452806,
standard,soundFiles/250Hz_44100Hz_16bit_05sec.wav',None,1000,42,8,428,8,,,,,1798.786894500001,1799.7708804000013,1799.7711085800006,1802.2724377000013,None,1,,,,,,,,elpida_23_10_23,shielded_hugin)4,2023-10-23_14h31.44.268,Oddball_task,2022.2.5,59.71675150452806,
standard,soundFiles/250Hz_44100Hz_16bit_05sec.wav',None,1000,42,9,429,6,,,,,1802.2892061000002,1803.2736415,1803.2737360800006,1805.7757071000015,None,1,,,,,,,,elpida_23_10_23,shielded_hugin)4,2023-10-23_14h31.44.268,Oddball_task,2022.2.5,59.71675150452806,
standard,soundFiles/250Hz_44100Hz_16bit_05sec.wav',None,1001,43,0,430,9,,,,,1805.7934343000015,1806.776423700001,1806.7766583800008,1809.2784952000002,None,1,,,,,,,,elpida_23_10_23,shielded_hugin)4,2023-10-23_14h31.44.268,Oddball_task,2022.2.5,59.71675150452806,
standard,soundFiles/250Hz_44100Hz_16bit_05sec.wav',None,1000,43,1,431,1,,,,,1809.2952932000007,1810.2793761000012,1810.2797288800016,,None,1,,,,,,,,elpida_23_10_23,shielded_hugin)4,2023-10-23_14h31.44.268,Oddball_task,2022.2.5,59.71675150452806,
target,soundFiles/1200Hz_-3dBFS_3s_44.1kHz.wav',t,2000,43,2,432,4,,,,,1812.7828961000014,1813.7661165000009,1813.76586998,1816.2685907000014,t,1,,0.8380722000001697,,,,,,elpida_23_10_23,shielded_hugin)4,2023-10-23_14h31.44.268,Oddball_task,2022.2.5,59.71675150452806,
standard,soundFiles/250Hz_44100Hz_16bit_05sec.wav',None,1000,43,3,433,8,,,,,1816.2847010000005,1817.2680864000013,1817.2687746800007,1819.7715645000007,None,1,,,,,,,,elpida_23_10_23,shielded_hugin)4,2023-10-23_14h31.44.268,Oddball_task,2022.2.5,59.71675150452806,
standard,soundFiles/250Hz_44100Hz_16bit_05sec.wav',None,1000,43,4,434,5,,,,,1819.7881343000008,1820.7711390000004,1820.7716473800015,1823.2733133000002,None,1,,,,,,,,elpida_23_10_23,shielded_hugin)4,2023-10-23_14h31.44.268,Oddball_task,2022.2.5,59.71675150452806,
standard,soundFiles/250Hz_44100Hz_16bit_05sec.wav',None,1000,43,5,435,0,,,,,1823.2900947000016,1824.2739871000012,1824.2741280800005,1826.7766125000016,None,1,,,,,,,,elpida_23_10_23,shielded_hugin)4,2023-10-23_14h31.44.268,Oddball_task,2022.2.5,59.71675150452806,
standard,soundFiles/250Hz_44100Hz_16bit_05sec.wav',None,1000,43,6,436,2,,,,,1826.7934560000012,1827.777882100001,1827.7777636800006,1830.279862200001,None,1,,,,,,,,elpida_23_10_23,shielded_hugin)4,2023-10-23_14h31.44.268,Oddball_task,2022.2.5,59.71675150452806,
standard,soundFiles/250Hz_44100Hz_16bit_05sec.wav',None,1000,43,7,437,3,,,,,1830.2965323000008,1831.2645550000016,1831.2647232800014,1833.7661799000016,None,1,,,,,,,,elpida_23_10_23,shielded_hugin)4,2023-10-23_14h31.44.268,Oddball_task,2022.2.5,59.71675150452806,
standard,soundFiles/250Hz_44100Hz_16bit_05sec.wav',None,1000,43,8,438,6,,,,,1833.7827686,1834.7669652000004,1834.7672307800008,1837.2691339000012,None,1,,,,,,,,elpida_23_10_23,shielded_hugin)4,2023-10-23_14h31.44.268,Oddball_task,2022.2.5,59.71675150452806,
standard,soundFiles/250Hz_44100Hz_16bit_05sec.wav',None,1000,43,9,439,7,,,,,1837.285563200001,1838.2690964000012,1838.2698641800002,1840.771786700001,None,1,,,,,,,,elpida_23_10_23,shielded_hugin)4,2023-10-23_14h31.44.268,Oddball_task,2022.2.5,59.71675150452806,
standard,soundFiles/250Hz_44100Hz_16bit_05sec.wav',None,1000,44,0,440,8,,,,,1840.7882347000013,1841.7720836000008,1841.7722966800015,1844.2743627,None,1,,,,,,,,elpida_23_10_23,shielded_hugin)4,2023-10-23_14h31.44.268,Oddball_task,2022.2.5,59.71675150452806,
standard,soundFiles/250Hz_44100Hz_16bit_05sec.wav',None,1000,44,1,441,1,,,,,1844.2910615,1845.2755216000005,1845.2756183800016,1847.7776865000014,None,1,,,,,,,,elpida_23_10_23,shielded_hugin)4,2023-10-23_14h31.44.268,Oddball_task,2022.2.5,59.71675150452806,
standard,soundFiles/250Hz_44100Hz_16bit_05sec.wav',None,1000,44,2,442,0,,,,,1847.7942023000014,1848.7778306,1848.77821558,1851.2808593000009,None,1,,,,,,,,elpida_23_10_23,shielded_hugin)4,2023-10-23_14h31.44.268,Oddball_task,2022.2.5,59.71675150452806,
standard,soundFiles/250Hz_44100Hz_16bit_05sec.wav',None,1001,44,3,443,9,,,,,1851.2972686000012,1852.2646941000003,1852.2650784800012,1854.767650400001,None,1,,,,,,,,elpida_23_10_23,shielded_hugin)4,2023-10-23_14h31.44.268,Oddball_task,2022.2.5,59.71675150452806,
standard,soundFiles/250Hz_44100Hz_16bit_05sec.wav',None,1000,44,4,444,3,,,,,1854.7834145000015,1855.7669191000005,1855.7670828800005,1858.2699204,None,1,,,,,,,,elpida_23_10_23,shielded_hugin)4,2023-10-23_14h31.44.268,Oddball_task,2022.2.5,59.71675150452806,
standard,soundFiles/250Hz_44100Hz_16bit_05sec.wav',None,1000,44,5,445,5,,,,,1858.2861803000014,1859.2705893000002,1859.2704997800015,1861.7724675000009,None,1,,,,,,,,elpida_23_10_23,shielded_hugin)4,2023-10-23_14h31.44.268,Oddball_task,2022.2.5,59.71675150452806,
standard,soundFiles/250Hz_44100Hz_16bit_05sec.wav',None,1000,44,6,446,6,,,,,1861.7892581000015,1862.7733187000013,1862.7734585800013,1865.275854200001,None,1,,,,,,,,elpida_23_10_23,shielded_hugin)4,2023-10-23_14h31.44.268,Oddball_task,2022.2.5,59.71675150452806,
target,soundFiles/1200Hz_-3dBFS_3s_44.1kHz.wav',t,2000,44,7,447,4,,,,,1865.2920989000013,1866.2764587000001,1866.27666258,1868.7787818000015,t,1,1867.2769555000013,1.0486477999984345,,,,,,elpida_23_10_23,shielded_hugin)4,2023-10-23_14h31.44.268,Oddball_task,2022.2.5,59.71675150452806,
standard,soundFiles/250Hz_44100Hz_16bit_05sec.wav',None,1000,44,8,448,2,,,,,1868.7955963000004,1869.7794448000004,1869.7798574800004,,None,1,,,,,,,,elpida_23_10_23,shielded_hugin)4,2023-10-23_14h31.44.268,Oddball_task,2022.2.5,59.71675150452806,
standard,soundFiles/250Hz_44100Hz_16bit_05sec.wav',None,1000,44,9,449,7,,,,,1872.2813818000013,1873.2668635999999,1873.2653497800006,1875.7678637000008,None,1,,,,,,,,elpida_23_10_23,shielded_hugin)4,2023-10-23_14h31.44.268,Oddball_task,2022.2.5,59.71675150452806,
standard,soundFiles/250Hz_44100Hz_16bit_05sec.wav',None,1000,45,0,450,2,,,,,1875.7841704000002,1876.7692854000015,1876.7694891800006,1879.2702738000007,None,1,,,,,,,,elpida_23_10_23,shielded_hugin)4,2023-10-23_14h31.44.268,Oddball_task,2022.2.5,59.71675150452806,
standard,soundFiles/250Hz_44100Hz_16bit_05sec.wav',None,1000,45,1,451,7,,,,,1879.2875224,1880.2712687000003,1880.2715824800002,1882.7733186000005,None,1,,,,,,,,elpida_23_10_23,shielded_hugin)4,2023-10-23_14h31.44.268,Oddball_task,2022.2.5,59.71675150452806,
standard,soundFiles/250Hz_44100Hz_16bit_05sec.wav',None,1000,45,2,452,1,,,,,1882.7905402000015,1883.7753040000007,1883.77510768,1886.2766199000016,None,1,,,,,,,,elpida_23_10_23,shielded_hugin)4,2023-10-23_14h31.44.268,Oddball_task,2022.2.5,59.71675150452806,
standard,soundFiles/250Hz_44100Hz_16bit_05sec.wav',None,1000,45,3,453,8,,,,,1886.2934604000002,1887.2780708999999,1887.2780761800009,1889.7797146000012,None,1,1888.2786911000003,,,,,,,elpida_23_10_23,shielded_hugin)4,2023-10-23_14h31.44.268,Oddball_task,2022.2.5,59.71675150452806,
target,soundFiles/1200Hz_-3dBFS_3s_44.1kHz.wav',t,2000,45,4,454,4,,,,,1889.7963415000013,1890.7644986000014,1890.7640603800014,1893.2664659000002,t,1,,0.6936783000001014,,,,,,elpida_23_10_23,shielded_hugin)4,2023-10-23_14h31.44.268,Oddball_task,2022.2.5,59.71675150452806,
standard,soundFiles/250Hz_44100Hz_16bit_05sec.wav',None,1000,45,5,455,6,,,,,1893.2830755000014,1894.2667064000016,1894.2665498800002,1896.769603300001,None,1,,,,,,,,elpida_23_10_23,shielded_hugin)4,2023-10-23_14h31.44.268,Oddball_task,2022.2.5,59.71675150452806,
standard,soundFiles/250Hz_44100Hz_16bit_05sec.wav',None,1001,45,6,456,9,,,,,1896.785585900001,1897.7693900000013,1897.7690278800005,1900.2713712000004,None,1,,,,,,,,elpida_23_10_23,shielded_hugin)4,2023-10-23_14h31.44.268,Oddball_task,2022.2.5,59.71675150452806,
standard,soundFiles/250Hz_44100Hz_16bit_05sec.wav',None,1000,45,7,457,5,,,,,1900.2878943000014,1901.2724304000003,1901.27268658,1903.7743968000013,None,1,,,,,,,,elpida_23_10_23,shielded_hugin)4,2023-10-23_14h31.44.268,Oddball_task,2022.2.5,59.71675150452806,
standard,soundFiles/250Hz_44100Hz_16bit_05sec.wav',None,1000,45,8,458,0,,,,,1903.7912808,1904.7768137000003,1904.7751902800014,1907.2778936000013,None,1,,,,,,,,elpida_23_10_23,shielded_hugin)4,2023-10-23_14h31.44.268,Oddball_task,2022.2.5,59.71675150452806,
standard,soundFiles/250Hz_44100Hz_16bit_05sec.wav',None,1000,45,9,459,3,,,,,1907.2941138000006,1908.2785139000007,1908.278485180001,1910.7808750000004,None,1,1909.279278,,,,,,,elpida_23_10_23,shielded_hugin)4,2023-10-23_14h31.44.268,Oddball_task,2022.2.5,59.71675150452806,
standard,soundFiles/250Hz_44100Hz_16bit_05sec.wav',None,1000,46,0,460,8,,,,,1910.7971955000012,1911.7642139,1911.7646041800003,1914.2666671000006,None,1,,,,,,,,elpida_23_10_23,shielded_hugin)4,2023-10-23_14h31.44.268,Oddball_task,2022.2.5,59.71675150452806,
target,soundFiles/1200Hz_-3dBFS_3s_44.1kHz.wav',t,2000,46,1,461,4,,,,,1914.283757700001,1915.2681140000004,1915.2683138800007,1917.7689749,t,1,,0.777516199999809,,,,,,elpida_23_10_23,shielded_hugin)4,2023-10-23_14h31.44.268,Oddball_task,2022.2.5,59.71675150452806,
standard,soundFiles/250Hz_44100Hz_16bit_05sec.wav',None,1000,46,2,462,6,,,,,1917.7860008000007,1918.7714053,1918.7706060800015,1921.2740095000008,None,1,,,,,,,,elpida_23_10_23,shielded_hugin)4,2023-10-23_14h31.44.268,Oddball_task,2022.2.5,59.71675150452806,
standard,soundFiles/250Hz_44100Hz_16bit_05sec.wav',None,1000,46,3,463,3,,,,,1921.290897500001,1922.274153800001,1922.2743656799998,1924.7757568000015,None,1,,,,,,,,elpida_23_10_23,shielded_hugin)4,2023-10-23_14h31.44.268,Oddball_task,2022.2.5,59.71675150452806,
standard,soundFiles/250Hz_44100Hz_16bit_05sec.wav',None,1000,46,4,464,1,,,,,1924.7922905000014,1925.7768959000005,1925.776556180001,1928.2783821000012,None,1,,,,,,,,elpida_23_10_23,shielded_hugin)4,2023-10-23_14h31.44.268,Oddball_task,2022.2.5,59.71675150452806,
standard,soundFiles/250Hz_44100Hz_16bit_05sec.wav',None,1000,46,5,465,5,,,,,1928.2951407,1929.2791629000003,1929.2786975800013,1931.7808932000007,None,1,1930.2803648000008,,,,,,,elpida_23_10_23,shielded_hugin)4,2023-10-23_14h31.44.268,Oddball_task,2022.2.5,59.71675150452806,
standard,soundFiles/250Hz_44100Hz_16bit_05sec.wav',None,1000,46,6,466,0,,,,,1931.7976824000016,1932.7657528,1932.7653410799999,1935.2671513000005,None,1,,,,,,,,elpida_23_10_23,shielded_hugin)4,2023-10-23_14h31.44.268,Oddball_task,2022.2.5,59.71675150452806,
