trial,file,corrAns,tone,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,instructions.started,key_resp_1.started,key_resp_1.keys,key_resp_1.rt,fixation.started,response.started,sound_1.started,response.stopped,fixation.stopped,FixDur,response.keys,response.corr,response.rt,sound_1.stopped,thank_you.started,thank_you.stopped,exit_exp.started,participant,session,date,expName,psychopyVersion,frameRate,
standard,soundFiles/1000Hz_-3dBFS_3s_44.1kHz.wav',None,1000,65,1,261,1,,,,,889.726411399999,890.7261628999986,890.7268133900055,892.7271469999978,892.8591777999973,3.1203699921920953,None,1,,,,,,levi,001,2023-10-27_12h24.55.145,Oddball_task,2022.2.5,59.94391647561336,
standard,soundFiles/1000Hz_-3dBFS_3s_44.1kHz.wav',None,1000,65,2,262,0,,,,,892.8591777999973,893.8591580000066,893.8597485900085,895.8588089000114,895.6091873999976,2.7412316987492966,None,1,,,,,,levi,001,2023-10-27_12h24.55.145,Oddball_task,2022.2.5,59.94391647561336,
target,soundFiles/1200Hz_-3dBFS_3s_44.1kHz.wav',t,2000,65,3,263,3,,,,,895.8588089000114,896.8588830000081,896.8597734900089,898.8604207000026,898.1585828000098,2.2953332146123415,t,1,0.7601374999794643,,,,,levi,001,2023-10-27_12h24.55.145,Oddball_task,2022.2.5,59.94391647561336,
standard,soundFiles/1000Hz_-3dBFS_3s_44.1kHz.wav',None,1000,66,0,264,2,,,,,898.8604207000026,899.8587699000054,899.8587494900115,901.8578258000052,901.3919518000039,2.5265797934521235,None,1,,900.8579909000109,,,,levi,001,2023-10-27_12h24.55.145,Oddball_task,2022.2.5,59.94391647561336,
target,soundFiles/1200Hz_-3dBFS_3s_44.1kHz.wav',t,2000,66,1,265,3,,,,,901.8578258000052,902.8585623000108,902.8595189900064,904.8588201000093,904.9253685000003,3.0579109906417044,t,1,1.1362989999906858,,,,,levi,001,2023-10-27_12h24.55.145,Oddball_task,2022.2.5,59.94391647561336,
standard,soundFiles/1000Hz_-3dBFS_3s_44.1kHz.wav',None,1000,66,2,266,0,,,,,904.9253685000003,905.9513206999982,905.9328867900025,907.9583534999983,908.7427147999988,3.804775956031941,None,1,,,,,,levi,001,2023-10-27_12h24.55.145,Oddball_task,2022.2.5,59.94391647561336,
standard,soundFiles/1000Hz_-3dBFS_3s_44.1kHz.wav',None,1000,66,3,267,1,,,,,908.7427147999988,909.7425590000057,909.7418779900021,911.7421308000048,911.9754327999981,3.2289175421543685,None,1,,,,,,levi,001,2023-10-27_12h24.55.145,Oddball_task,2022.2.5,59.94391647561336,
standard,soundFiles/1000Hz_-3dBFS_3s_44.1kHz.wav',None,1000,67,0,268,2,,,,,911.9754327999981,912.9756784000056,912.9739259900074,914.9903491000005,915.1083876000048,3.125499125809326,None,1,,,,,,levi,001,2023-10-27_12h24.55.145,Oddball_task,2022.2.5,59.94391647561336,
target,soundFiles/1200Hz_-3dBFS_3s_44.1kHz.wav',t,2000,67,1,269,3,,,,,915.1083876000048,916.0925435000099,916.0938051899997,918.0904167999979,917.4755160000059,2.3534509378598156,t,1,1.0470444999809843,,,,,levi,001,2023-10-27_12h24.55.145,Oddball_task,2022.2.5,59.94391647561336,
standard,soundFiles/1000Hz_-3dBFS_3s_44.1kHz.wav',None,1000,67,2,270,1,,,,,918.0904167999979,919.0901366000035,919.0910513900002,921.0908664000017,920.9081654000038,2.8143468353896535,None,1,,920.0908770000096,,,,levi,001,2023-10-27_12h24.55.145,Oddball_task,2022.2.5,59.94391647561336,
standard,soundFiles/1000Hz_-3dBFS_3s_44.1kHz.wav',None,1000,67,3,271,0,,,,,921.0908664000017,922.0941400000011,922.0915663900072,924.108035199999,924.2080246000114,3.107703181336582,None,1,,,,,,levi,001,2023-10-27_12h24.55.145,Oddball_task,2022.2.5,59.94391647561336,
target,soundFiles/1200Hz_-3dBFS_3s_44.1kHz.wav',t,2000,68,0,272,3,,,,,924.2080246000114,925.1911268000113,925.1941802900095,927.1903671000036,927.7577056000009,3.5502247274964978,t,1,1.3725905999890529,,,,,levi,001,2023-10-27_12h24.55.145,Oddball_task,2022.2.5,59.94391647561336,
standard,soundFiles/1000Hz_-3dBFS_3s_44.1kHz.wav',None,1000,68,1,273,1,,,,,927.7577056000009,928.7580125000095,928.7587699900017,930.7575942000112,931.4417240000039,3.6693057702772203,None,1,,,,,,levi,001,2023-10-27_12h24.55.145,Oddball_task,2022.2.5,59.94391647561336,
standard,soundFiles/1000Hz_-3dBFS_3s_44.1kHz.wav',None,1000,68,2,274,2,,,,,931.4417240000039,932.441181400005,932.4398261900045,934.4413819000038,935.3231357000041,3.868373357465112,None,1,,,,,,levi,001,2023-10-27_12h24.55.145,Oddball_task,2022.2.5,59.94391647561336,
standard,soundFiles/1000Hz_-3dBFS_3s_44.1kHz.wav',None,1000,68,3,275,0,,,,,935.3231357000041,936.3230638000095,936.3240356900045,938.3237729000102,938.7896307000046,3.457238476718164,None,1,,,,,,levi,001,2023-10-27_12h24.55.145,Oddball_task,2022.2.5,59.94391647561336,
standard,soundFiles/1000Hz_-3dBFS_3s_44.1kHz.wav',None,1000,69,0,276,0,,,,,938.7896307000046,939.7898903000023,939.7905411900123,941.7903060000099,942.6891890999977,3.8886639097457745,None,1,,,,,,levi,001,2023-10-27_12h24.55.145,Oddball_task,2022.2.5,59.94391647561336,
standard,soundFiles/1000Hz_-3dBFS_3s_44.1kHz.wav',None,1000,69,1,277,1,,,,,942.6891890999977,943.6895796000026,943.6896211900006,945.6901185000024,945.0399557000055,2.34983834062112,None,1,,,,,,levi,001,2023-10-27_12h24.55.145,Oddball_task,2022.2.5,59.94391647561336,
standard,soundFiles/1000Hz_-3dBFS_3s_44.1kHz.wav',None,1000,69,2,278,2,,,,,945.6901185000024,946.6910025000107,946.6917933900098,948.6897043000063,948.6409548000083,2.9479849916271808,None,1,,,,,,levi,001,2023-10-27_12h24.55.145,Oddball_task,2022.2.5,59.94391647561336,
target,soundFiles/1200Hz_-3dBFS_3s_44.1kHz.wav',t,2000,69,3,279,3,,,,,948.6897043000063,949.6897907000093,949.6904835900044,951.6895483999979,951.5405048000102,2.8372849578178467,t,1,0.7111547999957111,,,,,levi,001,2023-10-27_12h24.55.145,Oddball_task,2022.2.5,59.94391647561336,
target,soundFiles/1200Hz_-3dBFS_3s_44.1kHz.wav',t,2000,70,0,280,3,,,,,951.6895483999979,952.6893049000064,952.6899272900031,954.6893438999978,954.7730125000089,3.0815735586007333,t,1,0.8506103999825427,,,,,levi,001,2023-10-27_12h24.55.145,Oddball_task,2022.2.5,59.94391647561336,
standard,soundFiles/1000Hz_-3dBFS_3s_44.1kHz.wav',None,1000,70,1,281,2,,,,,954.7730125000089,955.7728809000109,955.7719182900022,957.7885698000027,958.6067388000083,3.8246376300703417,None,1,,,,,,levi,001,2023-10-27_12h24.55.145,Oddball_task,2022.2.5,59.94391647561336,
standard,soundFiles/1000Hz_-3dBFS_3s_44.1kHz.wav',None,1000,70,2,282,1,,,,,958.6067388000083,959.605765100001,959.6054094900013,961.6071649000078,962.25576,3.6501100249705676,None,1,,,,,,levi,001,2023-10-27_12h24.55.145,Oddball_task,2022.2.5,59.94391647561336,
standard,soundFiles/1000Hz_-3dBFS_3s_44.1kHz.wav',None,1000,70,3,283,0,,,,,962.25576,963.256770100008,963.2561229900006,965.2554999999993,966.0402876000007,3.7746368663986067,None,1,,964.2557505000004,,,,levi,001,2023-10-27_12h24.55.145,Oddball_task,2022.2.5,59.94391647561336,
target,soundFiles/1200Hz_-3dBFS_3s_44.1kHz.wav',t,2000,71,0,284,3,,,,,966.0402876000007,967.0399992000021,967.0394301900072,969.0554338000074,969.1060488000076,3.0629215619231043,t,1,0.6940414999844506,,,,,levi,001,2023-10-27_12h24.55.145,Oddball_task,2022.2.5,59.94391647561336,
standard,soundFiles/1000Hz_-3dBFS_3s_44.1kHz.wav',None,1000,71,1,285,0,,,,,969.1060488000076,970.1079185999988,970.1060922900054,972.1215920000104,971.6406409000047,2.528105955278317,None,1,,,,,,levi,001,2023-10-27_12h24.55.145,Oddball_task,2022.2.5,59.94391647561336,
standard,soundFiles/1000Hz_-3dBFS_3s_44.1kHz.wav',None,1000,71,2,286,2,,,,,972.1215920000104,973.1220956000034,973.1231379900113,975.1205222999997,974.2545989000064,2.120542283534972,None,1,,974.121719200004,,,,levi,001,2023-10-27_12h24.55.145,Oddball_task,2022.2.5,59.94391647561336,
standard,soundFiles/1000Hz_-3dBFS_3s_44.1kHz.wav',None,1000,71,3,287,1,,,,,975.1205222999997,976.1216397000098,976.1235949899987,978.1207552999986,978.6073419000022,3.4768426018187206,None,1,,,,,,levi,001,2023-10-27_12h24.55.145,Oddball_task,2022.2.5,59.94391647561336,
standard,soundFiles/1000Hz_-3dBFS_3s_44.1kHz.wav',None,1000,72,0,288,2,,,,,978.6073419000022,979.5878940999974,979.5885878899993,981.5890943999984,980.7379101000115,2.132731329317178,None,1,,,,,,levi,001,2023-10-27_12h24.55.145,Oddball_task,2022.2.5,59.94391647561336,
standard,soundFiles/1000Hz_-3dBFS_3s_44.1kHz.wav',None,1000,72,1,289,0,,,,,981.5890943999984,982.5713092000078,982.5727397900031,984.5715259999997,985.3547766999982,3.752787450629084,None,1,,,,,,levi,001,2023-10-27_12h24.55.145,Oddball_task,2022.2.5,59.94391647561336,
target,soundFiles/1200Hz_-3dBFS_3s_44.1kHz.wav',t,2000,72,2,290,3,,,,,985.3547766999982,986.3374379000015,986.338320090012,988.3370742000116,987.755538700003,2.393342296735142,t,1,0.8132088999846019,,,,,levi,001,2023-10-27_12h24.55.145,Oddball_task,2022.2.5,59.94391647561336,
standard,soundFiles/1000Hz_-3dBFS_3s_44.1kHz.wav',None,1000,72,3,291,1,,,,,988.3370742000116,989.3373036999983,989.3383470899993,991.3368112000026,991.4037708000105,3.0571641630777027,None,1,,,,,,levi,001,2023-10-27_12h24.55.145,Oddball_task,2022.2.5,59.94391647561336,
standard,soundFiles/1000Hz_-3dBFS_3s_44.1kHz.wav',None,1000,73,0,292,0,,,,,991.4037708000105,992.4039099000074,992.4041585900108,994.4041429000063,994.5370238000032,3.1301288259551665,None,1,,,,,,levi,001,2023-10-27_12h24.55.145,Oddball_task,2022.2.5,59.94391647561336,
standard,soundFiles/1000Hz_-3dBFS_3s_44.1kHz.wav',None,1000,73,1,293,2,,,,,994.5370238000032,995.5366685000045,995.5379964900043,997.5370978999999,997.7870860999974,3.236624048246143,None,1,,,,,,levi,001,2023-10-27_12h24.55.145,Oddball_task,2022.2.5,59.94391647561336,
target,soundFiles/1200Hz_-3dBFS_3s_44.1kHz.wav',t,2000,73,2,294,3,,,,,997.7870860999974,998.7702070000087,998.7715240899983,1000.7702490000083,1001.4032350000052,3.6126535955996504,t,1,0.7295735999941826,,,,,levi,001,2023-10-27_12h24.55.145,Oddball_task,2022.2.5,59.94391647561336,
standard,soundFiles/1000Hz_-3dBFS_3s_44.1kHz.wav',None,1000,73,3,295,1,,,,,1001.4032350000052,1002.4033961000096,1002.404259390007,1004.4034798000066,1004.7206070000102,3.315061382147136,None,1,,,,,,levi,001,2023-10-27_12h24.55.145,Oddball_task,2022.2.5,59.94391647561336,
standard,soundFiles/1000Hz_-3dBFS_3s_44.1kHz.wav',None,1000,74,0,296,0,,,,,1004.7206070000102,1005.7204517000064,1005.7197212900049,1007.7354043000087,1006.9025484000013,2.167164172719512,None,1,,,,,,levi,001,2023-10-27_12h24.55.145,Oddball_task,2022.2.5,59.94391647561336,
standard,soundFiles/1000Hz_-3dBFS_3s_44.1kHz.wav',None,1000,74,1,297,2,,,,,1007.7354043000087,1008.7364716000011,1008.7369578900092,1010.7358931000053,1010.2360798000009,2.497726804716427,None,1,,,,,,levi,001,2023-10-27_12h24.55.145,Oddball_task,2022.2.5,59.94391647561336,
standard,soundFiles/1000Hz_-3dBFS_3s_44.1kHz.wav',None,1000,74,2,298,1,,,,,1010.7358931000053,1011.736153100006,1011.7373326900109,1013.7374705000111,1013.1032999000017,2.35715910513385,None,1,,,,,,levi,001,2023-10-27_12h24.55.145,Oddball_task,2022.2.5,59.94391647561336,
target,soundFiles/1200Hz_-3dBFS_3s_44.1kHz.wav',t,2000,74,3,299,3,,,,,1013.7374705000111,1014.7359661000082,1014.7370724900087,1016.7351526999992,1017.1536312000098,3.409505520392919,t,1,0.9285152999946149,,,,,levi,001,2023-10-27_12h24.55.145,Oddball_task,2022.2.5,59.94391647561336,
target,soundFiles/1200Hz_-3dBFS_3s_44.1kHz.wav',t,2000,75,0,300,3,,,,,1017.1536312000098,1018.1528566000052,1018.1522351900043,1020.1680223000003,1020.6027820000018,3.446863180988256,t,1,0.9438916999788489,,,,,levi,001,2023-10-27_12h24.55.145,Oddball_task,2022.2.5,59.94391647561336,
standard,soundFiles/1000Hz_-3dBFS_3s_44.1kHz.wav',None,1000,75,1,301,0,,,,,1020.6027820000018,1021.6034796000022,1021.6051070900124,1023.6037104999996,1024.4866251000058,3.8760073570579547,None,1,,,,,,levi,001,2023-10-27_12h24.55.145,Oddball_task,2022.2.5,59.94391647561336,
standard,soundFiles/1000Hz_-3dBFS_3s_44.1kHz.wav',None,1000,75,2,302,2,,,,,1024.4866251000058,1025.4872780000005,1025.485495490006,1027.4865583000064,1028.0862798000016,3.5873130093072647,None,1,,1026.4862386000023,,,,levi,001,2023-10-27_12h24.55.145,Oddball_task,2022.2.5,59.94391647561336,
standard,soundFiles/1000Hz_-3dBFS_3s_44.1kHz.wav',None,1000,75,3,303,1,,,,,1028.0862798000016,1029.0867763999995,1029.0853549900044,1031.1021903000074,1031.9854223000002,3.896827219568674,None,1,,1030.086476700002,,,,levi,001,2023-10-27_12h24.55.145,Oddball_task,2022.2.5,59.94391647561336,
standard,soundFiles/1000Hz_-3dBFS_3s_44.1kHz.wav',None,1000,76,0,304,2,,,,,1031.9854223000002,1032.9860793999978,1032.9849768900008,1035.0018001999997,1035.2184674000018,3.228799374960521,None,1,,,,,,levi,001,2023-10-27_12h24.55.145,Oddball_task,2022.2.5,59.94391647561336,
target,soundFiles/1200Hz_-3dBFS_3s_44.1kHz.wav',t,2000,76,1,305,3,,,,,1035.2184674000018,1036.2185508999974,1036.2181451900092,1038.2200450000091,1037.5520149000076,2.332145507432178,t,1,0.7760078999854159,,,,,levi,001,2023-10-27_12h24.55.145,Oddball_task,2022.2.5,59.94391647561336,
standard,soundFiles/1000Hz_-3dBFS_3s_44.1kHz.wav',None,1000,76,2,306,1,,,,,1038.2200450000091,1039.2176747000049,1039.217292690008,1041.2187806000002,1041.0855201000086,2.849863423456717,None,1,,,,,,levi,001,2023-10-27_12h24.55.145,Oddball_task,2022.2.5,59.94391647561336,
standard,soundFiles/1000Hz_-3dBFS_3s_44.1kHz.wav',None,1000,76,3,307,0,,,,,1041.2187806000002,1042.2189104999998,1042.2180133900097,1044.2345142999984,1043.2341920000035,2.014492432567938,None,1,,1043.2185752000078,,,,levi,001,2023-10-27_12h24.55.145,Oddball_task,2022.2.5,59.94391647561336,
standard,soundFiles/1000Hz_-3dBFS_3s_44.1kHz.wav',None,1000,77,0,308,1,,,,,1044.2345142999984,1045.2345511000021,1045.2353084900083,1047.2345335999998,1047.5675482000079,3.3322173351717286,None,1,,,,,,levi,001,2023-10-27_12h24.55.145,Oddball_task,2022.2.5,59.94391647561336,
standard,soundFiles/1000Hz_-3dBFS_3s_44.1kHz.wav',None,1000,77,1,309,2,,,,,1047.5675482000079,1048.5671703000116,1048.5681074900044,1050.5673202000035,1049.9839780000038,2.4035539755434847,None,1,,1049.5673147000052,,,,levi,001,2023-10-27_12h24.55.145,Oddball_task,2022.2.5,59.94391647561336,
target,soundFiles/1200Hz_-3dBFS_3s_44.1kHz.wav',t,2000,77,2,310,3,,,,,1050.5673202000035,1051.567310600003,1051.5683949900108,1053.5677687999996,1053.8163210000057,3.2513244197971978,t,1,0.7395747999980813,,,,,levi,001,2023-10-27_12h24.55.145,Oddball_task,2022.2.5,59.94391647561336,
standard,soundFiles/1000Hz_-3dBFS_3s_44.1kHz.wav',None,1000,77,3,311,0,,,,,1053.8163210000057,1054.8165043000045,1054.8177164900103,1056.8170360000076,1056.5508365999995,2.7355053266434313,None,1,,,,,,levi,001,2023-10-27_12h24.55.145,Oddball_task,2022.2.5,59.94391647561336,
standard,soundFiles/1000Hz_-3dBFS_3s_44.1kHz.wav',None,1000,78,0,312,2,,,,,1056.8170360000076,1057.8167398000078,1057.817400590006,1059.8169551000028,1060.3831849999988,3.559490427060538,None,1,,,,,,levi,001,2023-10-27_12h24.55.145,Oddball_task,2022.2.5,59.94391647561336,
standard,soundFiles/1000Hz_-3dBFS_3s_44.1kHz.wav',None,1000,78,1,313,0,,,,,1060.3831849999988,1061.3841545000032,1061.384321590011,1063.3840741000022,1063.201333200006,2.8175227121578192,None,1,,,,,,levi,001,2023-10-27_12h24.55.145,Oddball_task,2022.2.5,59.94391647561336,
target,soundFiles/1200Hz_-3dBFS_3s_44.1kHz.wav',t,2000,78,2,314,3,,,,,1063.3840741000022,1064.368758800003,1064.3686009900107,1066.3831061000092,1066.4168658999988,3.029913650371866,t,1,0.9340515999938361,,,,,levi,001,2023-10-27_12h24.55.145,Oddball_task,2022.2.5,59.94391647561336,
standard,soundFiles/1000Hz_-3dBFS_3s_44.1kHz.wav',None,1000,78,3,315,1,,,,,1066.4168658999988,1067.416349600011,1067.4168925899999,1069.4168275999982,1070.4163826000004,3.994159653097742,None,1,,,,,,levi,001,2023-10-27_12h24.55.145,Oddball_task,2022.2.5,59.94391647561336,
standard,soundFiles/1000Hz_-3dBFS_3s_44.1kHz.wav',None,1000,79,0,316,0,,,,,1070.4163826000004,1071.4165665000037,1071.4174974900075,1073.4162756000005,1074.2834945000068,3.866580977734199,None,1,,,,,,levi,001,2023-10-27_12h24.55.145,Oddball_task,2022.2.5,59.94391647561336,
target,soundFiles/1200Hz_-3dBFS_3s_44.1kHz.wav',t,2000,79,1,317,3,,,,,1074.2834945000068,1075.2816261999978,1075.2823699900023,1077.2830070000055,1076.5825751000084,2.2993650025863213,t,1,0.8025387999805389,,,,,levi,001,2023-10-27_12h24.55.145,Oddball_task,2022.2.5,59.94391647561336,
standard,soundFiles/1000Hz_-3dBFS_3s_44.1kHz.wav',None,1000,79,2,318,2,,,,,1077.2830070000055,1078.2820255000115,1078.2821266900123,1080.2835900000064,1081.1164759000094,3.822232206690143,None,1,,,,,,levi,001,2023-10-27_12h24.55.145,Oddball_task,2022.2.5,59.94391647561336,
standard,soundFiles/1000Hz_-3dBFS_3s_44.1kHz.wav',None,1000,79,3,319,1,,,,,1081.1164759000094,1082.1164513000112,1082.1162422900074,1084.1160149000061,1084.9334122,3.8114456347578503,None,1,,,,,,levi,001,2023-10-27_12h24.55.145,Oddball_task,2022.2.5,59.94391647561336,
standard,soundFiles/1000Hz_-3dBFS_3s_44.1kHz.wav',None,1000,80,0,320,0,,,,,1084.9334122,1085.9165205000027,1085.917842690002,1087.9159930000023,1087.033434099998,2.0933570488632225,None,1,,1086.9165078000078,,,,levi,001,2023-10-27_12h24.55.145,Oddball_task,2022.2.5,59.94391647561336,
target,soundFiles/1200Hz_-3dBFS_3s_44.1kHz.wav',t,2000,80,1,321,3,,,,,1087.9159930000023,1088.9157682000077,1088.9169618900037,1090.9178036000085,1090.082179600009,2.1628640910726586,t,1,0.8132684999873163,,,,,levi,001,2023-10-27_12h24.55.145,Oddball_task,2022.2.5,59.94391647561336,
standard,soundFiles/1000Hz_-3dBFS_3s_44.1kHz.wav',None,1000,80,2,322,2,,,,,1090.9178036000085,1091.9176898000005,1091.9181292900016,1093.9315414000012,1094.5822283000016,3.6582938996386067,None,1,,,,,,levi,001,2023-10-27_12h24.55.145,Oddball_task,2022.2.5,59.94391647561336,
standard,soundFiles/1000Hz_-3dBFS_3s_44.1kHz.wav',None,1000,80,3,323,1,,,,,1094.5822283000016,1095.5815938000014,1095.582600090011,1097.5817170000082,1096.5980987000075,2.0163239612948027,None,1,,,,,,levi,001,2023-10-27_12h24.55.145,Oddball_task,2022.2.5,59.94391647561336,
standard,soundFiles/1000Hz_-3dBFS_3s_44.1kHz.wav',None,1000,81,0,324,1,,,,,1097.5817170000082,1098.58319260001,1098.5816211900078,1100.5982540000114,1100.5982540000114,3.011031297812142,None,1,,,,,,levi,001,2023-10-27_12h24.55.145,Oddball_task,2022.2.5,59.94391647561336,
standard,soundFiles/1000Hz_-3dBFS_3s_44.1kHz.wav',None,1000,81,1,325,0,,,,,1100.5982540000114,1101.5813922000088,1101.5828794899994,1103.5807485000114,1103.7473279999977,3.145441187962594,None,1,,,,,,levi,001,2023-10-27_12h24.55.145,Oddball_task,2022.2.5,59.94391647561336,
target,soundFiles/1200Hz_-3dBFS_3s_44.1kHz.wav',t,2000,81,2,326,3,,,,,1103.7473279999977,1104.7479013999982,1104.7489039900088,1106.747820900011,1107.266615200002,3.5060103194056644,t,1,0.8861853999842424,,,,,levi,001,2023-10-27_12h24.55.145,Oddball_task,2022.2.5,59.94391647561336,
standard,soundFiles/1000Hz_-3dBFS_3s_44.1kHz.wav',None,1000,81,3,327,2,,,,,1107.266615200002,1108.265388800006,1108.26459029001,1110.2646764000092,1110.0135542000062,2.738949527924892,None,1,,,,,,levi,001,2023-10-27_12h24.55.145,Oddball_task,2022.2.5,59.94391647561336,
standard,soundFiles/1000Hz_-3dBFS_3s_44.1kHz.wav',None,1000,82,0,328,2,,,,,1110.2646764000092,1111.2656399999978,1111.263924990008,1113.265262300003,1113.6645239000063,3.3904025449005957,None,1,,,,,,levi,001,2023-10-27_12h24.55.145,Oddball_task,2022.2.5,59.94391647561336,
standard,soundFiles/1000Hz_-3dBFS_3s_44.1kHz.wav',None,1000,82,1,329,1,,,,,1113.6645239000063,1114.663862100002,1114.6635938899985,1116.665189300009,1116.264895900007,2.59265244483261,None,1,,1115.6639866000041,,,,levi,001,2023-10-27_12h24.55.145,Oddball_task,2022.2.5,59.94391647561336,
standard,soundFiles/1000Hz_-3dBFS_3s_44.1kHz.wav',None,1000,82,2,330,0,,,,,1116.665189300009,1117.6644457000075,1117.663495490006,1119.6805913999997,1118.7798019000038,2.10002087913246,None,1,,,,,,levi,001,2023-10-27_12h24.55.145,Oddball_task,2022.2.5,59.94391647561336,
target,soundFiles/1200Hz_-3dBFS_3s_44.1kHz.wav',t,2000,82,3,331,3,,,,,1119.6805913999997,1120.6803484999982,1120.6829105900092,1122.680098900004,1121.730643700008,2.0489410047901684,t,1,1.3145790999842575,,,,,levi,001,2023-10-27_12h24.55.145,Oddball_task,2022.2.5,59.94391647561336,
target,soundFiles/1200Hz_-3dBFS_3s_44.1kHz.wav',t,2000,83,0,332,3,,,,,1122.680098900004,1123.6790418000019,1123.6798146900096,1125.6802376999985,1125.1322654000105,2.4494875223779955,t,1,0.8089387999934843,,,,,levi,001,2023-10-27_12h24.55.145,Oddball_task,2022.2.5,59.94391647561336,
standard,soundFiles/1000Hz_-3dBFS_3s_44.1kHz.wav',None,1000,83,1,333,0,,,,,1125.6802376999985,1126.6812802000059,1126.6821703900046,1128.6800005999976,1127.7976984999987,2.102523116185223,None,1,,,,,,levi,001,2023-10-27_12h24.55.145,Oddball_task,2022.2.5,59.94391647561336,
standard,soundFiles/1000Hz_-3dBFS_3s_44.1kHz.wav',None,1000,83,2,334,1,,,,,1128.6800005999976,1129.6798296000052,1129.680760990012,1131.678846499999,1131.762669600008,3.0717750007541174,None,1,,,,,,levi,001,2023-10-27_12h24.55.145,Oddball_task,2022.2.5,59.94391647561336,
standard,soundFiles/1000Hz_-3dBFS_3s_44.1kHz.wav',None,1000,83,3,335,2,,,,,1131.762669600008,1132.7462748000107,1132.7479171900036,1134.7485065000074,1134.8295216999977,3.042859119576978,None,1,,,,,,levi,001,2023-10-27_12h24.55.145,Oddball_task,2022.2.5,59.94391647561336,
standard,soundFiles/1000Hz_-3dBFS_3s_44.1kHz.wav',None,1000,84,0,336,0,,,,,1134.8295216999977,1135.8134294000047,1135.8140270900026,1137.8130693999992,1137.913612400007,3.072066432955726,None,1,,,,,,levi,001,2023-10-27_12h24.55.145,Oddball_task,2022.2.5,59.94391647561336,
standard,soundFiles/1000Hz_-3dBFS_3s_44.1kHz.wav',None,1000,84,1,337,1,,,,,1137.913612400007,1138.9128822000057,1138.911639690005,1140.91507670001,1141.1306588000007,3.2109403442587796,None,1,,1139.9138676000002,,,,levi,001,2023-10-27_12h24.55.145,Oddball_task,2022.2.5,59.94391647561336,
target,soundFiles/1200Hz_-3dBFS_3s_44.1kHz.wav',t,2000,84,2,338,3,,,,,1141.1306588000007,1142.1296877999994,1142.1299724900005,1144.1296425000037,1144.4294965000008,3.2950746966118194,t,1,0.7991436999873258,,,,,levi,001,2023-10-27_12h24.55.145,Oddball_task,2022.2.5,59.94391647561336,
standard,soundFiles/1000Hz_-3dBFS_3s_44.1kHz.wav',None,1000,84,3,339,2,,,,,1144.4294965000008,1145.4290098000056,1145.4301611899996,1147.4294276,1146.7293366000085,2.296744721453529,None,1,,,,,,levi,001,2023-10-27_12h24.55.145,Oddball_task,2022.2.5,59.94391647561336,
standard,soundFiles/1000Hz_-3dBFS_3s_44.1kHz.wav',None,1000,85,0,340,2,,,,,1147.4294276,1148.4290930999996,1148.4299782900039,1150.4291144000017,1150.9287224,3.489536340942207,None,1,,1149.4296222999983,,,,levi,001,2023-10-27_12h24.55.145,Oddball_task,2022.2.5,59.94391647561336,
standard,soundFiles/1000Hz_-3dBFS_3s_44.1kHz.wav',None,1000,85,1,341,1,,,,,1150.9287224,1151.9294367000111,1151.9294368899996,1153.9286939000012,1153.661774200009,2.7324132877037215,None,1,,,,,,levi,001,2023-10-27_12h24.55.145,Oddball_task,2022.2.5,59.94391647561336,
standard,soundFiles/1000Hz_-3dBFS_3s_44.1kHz.wav',None,1000,85,2,342,0,,,,,1153.9286939000012,1154.9281680999993,1154.9293060900077,1156.9283557000017,1157.7453396000055,3.803519300189081,None,1,,,,,,levi,001,2023-10-27_12h24.55.145,Oddball_task,2022.2.5,59.94391647561336,
target,soundFiles/1200Hz_-3dBFS_3s_44.1kHz.wav',t,2000,85,3,343,3,,,,,1157.7453396000055,1158.728363000002,1158.7296074900064,1160.7284330000111,1160.2457017999986,2.4896132316215924,t,1,0.8703765999962343,,,,,levi,001,2023-10-27_12h24.55.145,Oddball_task,2022.2.5,59.94391647561336,
standard,soundFiles/1000Hz_-3dBFS_3s_44.1kHz.wav',None,1000,86,0,344,2,,,,,1160.7284330000111,1161.72830100001,1161.729120890012,1163.7283454999997,1163.1289236000011,2.386916559223022,None,1,,,,,,levi,001,2023-10-27_12h24.55.145,Oddball_task,2022.2.5,59.94391647561336,
standard,soundFiles/1000Hz_-3dBFS_3s_44.1kHz.wav',None,1000,86,1,345,0,,,,,1163.7283454999997,1164.7281457000063,1164.728900590008,1166.7275895000057,1167.3613492000004,3.622118428392694,None,1,,,,,,levi,001,2023-10-27_12h24.55.145,Oddball_task,2022.2.5,59.94391647561336,
target,soundFiles/1200Hz_-3dBFS_3s_44.1kHz.wav',t,2000,86,2,346,3,,,,,1167.3613492000004,1168.3620826999977,1168.362124390011,1170.3610572000034,1169.6944025999983,2.3333697251924654,t,1,1.1029447999899276,,,,,levi,001,2023-10-27_12h24.55.145,Oddball_task,2022.2.5,59.94391647561336,
standard,soundFiles/1000Hz_-3dBFS_3s_44.1kHz.wav',None,1000,86,3,347,1,,,,,1170.3610572000034,1171.3628413000115,1171.3632693899985,1173.360940300001,1172.777999500002,2.4023603387805226,None,1,,,,,,levi,001,2023-10-27_12h24.55.145,Oddball_task,2022.2.5,59.94391647561336,
